TSLA
4.7779998779296875
4.765999794006348
4.392000198364258
3.8399999141693115
3.2219998836517334
3.1600000858306885
3.492000102996826
3.4800000190734863
3.4100000858306885
3.628000020980835
3.9679999351501465
3.9779999256134033
4.127999782562256
4.381999969482422
4.059999942779541
4.044000148773193
4.199999809265137
4.257999897003174
4.190000057220459
4.110000133514404
4.144000053405762
4.070000171661377
3.98799991607666
4.184000015258789
4.389999866485596
4.251999855041504
4.090000152587891
3.9179999828338623
3.9200000762939453
3.805999994277954
3.5799999237060547
3.5199999809265137
3.6640000343322754
3.75600004196167
3.8299999237060547
3.753999948501587
3.757999897003174
3.819999933242798
4.026000022888184
3.8399999141693115
3.9800000190734863
3.950000047683716
3.940000057220459
3.9739999771118164
3.8959999084472656
4.090000152587891
4.211999893188477
4.210000038146973
4.107999801635742
4.179999828338623
4.142000198364258
4.033999919891357
4.144000053405762
4.223999977111816
4.395999908447266
4.188000202178955
4.046000003814697
4.211999893188477
4.1539998054504395
3.9739999771118164
3.9119999408721924
4.019999980926514
4.105999946594238
4.28000020980835
4.395999908447266
4.081999778747559
4.119999885559082
4.197999954223633
4.223999977111816
4.0920000076293945
4.085999965667725
4.085999965667725
4.047999858856201
4.047999858856201
4.107999801635742
4.150000095367432
4.107999801635742
4.046000003814697
4.010000228881836
4.130000114440918
4.150000095367432
4.144000053405762
4.170000076293945
4.271999835968018
4.199999809265137
4.23799991607666
4.368000030517578
4.2820000648498535
4.25
4.354000091552734
4.980000019073486
4.888000011444092
4.995999813079834
4.926000118255615
5.872000217437744
5.607999801635742
5.9679999351501465
6.159999847412109
5.934000015258789
5.8979997634887695
5.978000164031982
6.197999954223633
6.679999828338623
6.914000034332275
7.093999862670898
7.064000129699707
6.866000175476074
7.065999984741211
6.869999885559082
6.46999979019165
6.297999858856201
6.061999797821045
6.311999797821045
6.473999977111816
6.409999847412109
6.303999900817871
6.110000133514404
5.705999851226807
5.920000076293945
6.1620001792907715
6.271999835968018
6.340000152587891
6.452000141143799
6.526000022888184
6.01800012588501
5.110000133514404
5.2820000648498535
5.546000003814697
5.300000190734863
5.326000213623047
5.323999881744385
5.334000110626221
5.366000175476074
5.576000213623047
5.6479997634887695
5.690000057220459
5.392000198364258
5.392000198364258
5.24399995803833
5.150000095367432
5.127999782562256
4.806000232696533
4.52400016784668
4.607999801635742
4.8979997634887695
4.935999870300293
4.949999809265137
4.984000205993652
4.802000045776367
